Arrival_ID	Date	Mandi_ID	Crop_Name	Variety	Arrival_Quantity_Quintals	Arrival_Quantity_Mt	Arrival_Quantity_Kg	Reported_Quantity	Reported_Unit	Farmer_Count	Is_Arrival_ID_Imputed	Is_Quantity_Negative_Flag
ARR_IMP00248	22-08-2026	MANDI025	Cotton		436.07	43.607	43607	43607	Kilogram	148	TRUE	FALSE
ARR0023049	13-06-2026	MANDI025	Wheat	Hybrid	4.6473	0.4647	464.73	464.73	Kilogram	90	FALSE	TRUE
ARR0008567	17-05-2026	MANDI025	Wheat	Local	408.83	40.883	40883	408.83	Quintal		FALSE	FALSE
ARR0010108	20-06-2026	MANDI025	Mustard	Pusa-1121	221.89	22.189	22189	22189	Kilogram	118	FALSE	FALSE
ARR0016479	15-03-2026	MANDI025	Mustard	Premium	473.16	47.316	47316	473.16	Quintal	134	FALSE	FALSE
ARR0017345	09-02-2026	MANDI025	Maize	HD-2967	288.38	28.838	28838	28838	Kilogram		FALSE	FALSE
ARR0013793	05-07-2026	MANDI025	Rice	Premium	191.28	19.128	19128	191.28	Quintal	6	FALSE	FALSE
ARR0003468	27-05-2026	MANDI025	Wheat	Premium	36.62	3.662	3662	3662	Kilogram	117	FALSE	FALSE
ARR0019836	25-01-2026	MANDI025	Mustard	HD-2967	451.7	45.17	45170	45170	Kilogram	129	FALSE	FALSE
ARR0019961	03-01-2026	MANDI025	Mustard	Hybrid	189.98	18.998	18998	18.998	Metric Tonne	92	FALSE	FALSE
ARR0023330	05-07-2026	MANDI025	Cotton	Local	444.89	44.489	44489	44489	Kilogram	37	FALSE	FALSE
ARR0021929	21-07-2026	MANDI025	Rice	HD-2967	135.61	13.561	13561	13561	Kilogram	15	FALSE	FALSE
ARR0000952	12-08-2026	MANDI025	Cotton	PBW-343	152.71	15.271	15271	152.71	Quintal	9	FALSE	FALSE
ARR0011195	06-09-2026	MANDI025	Paddy		73.2	7.32	7320	7320	Kilogram		FALSE	FALSE
ARR0023843	28-02-2026	MANDI025	Wheat	PBW-343	118.61	11.861	11861	118.61	Quintal	56	FALSE	FALSE
ARR0024180	13-02-2026	MANDI025	Sugarcane	Pusa-1121	188.77	18.877	18877	188.77	Quintal	33	FALSE	FALSE
ARR0011187	09-09-2026	MANDI025	Cotton	Pusa-1121	137.02	13.702	13702	13702	Kilogram	115	FALSE	FALSE
ARR0008170	23-08-2026	MANDI025	Cotton	Premium	104.34	10.434	10434	10.434	Metric Tonne		FALSE	FALSE
ARR0000888	08-09-2026	MANDI025	Cotton	Premium	481.65	48.165	48165	48.165	Metric Tonne		FALSE	FALSE
ARR0022314	16-02-2026	MANDI025	Mustard	Pusa-1121	475.98	47.598	47598	47.598	Metric Tonne	9	FALSE	FALSE
ARR0024387	08-03-2026	MANDI025	Maize	HD-2967	472.56	47.256	47256	472.56	Quintal	136	FALSE	FALSE
ARR0008165	09-01-2026	MANDI025	Cotton	Hybrid	81.86	8.186	8186	8186	Kilogram	143	FALSE	FALSE
ARR0003590	24-06-2026	MANDI025	Sugarcane	HD-2967	132.71	13.271	13271	13271	Kilogram	16	FALSE	FALSE
ARR0010601	17-04-2026	MANDI025	Maize	Local	156.31	15.631	15631	156.31	Quintal	116	FALSE	FALSE
ARR0015045	14-04-2026	MANDI025	Maize	HD-2967	99.13	9.913	9913	99.13	Quintal		FALSE	FALSE
ARR0013769	01-10-2026	MANDI025	Cotton	Pusa-1121	295.34	29.534	29534	29534	Kilogram		FALSE	FALSE
ARR0008027	04-04-2026	MANDI025	Wheat	HD-2967	440.53	44.053	44053	440.53	Quintal	21	FALSE	TRUE
ARR0007688	11-02-2026	MANDI025	Cotton	Pusa-1121	143.95	14.395	14395	14.395	Metric Tonne	10	FALSE	FALSE
ARR0012934	17-03-2026	MANDI025	Cotton	Pusa-1121	460.47	46.047	46047	46047	Kilogram	24	FALSE	FALSE
ARR0023705	26-06-2026	MANDI025	Paddy	Premium	410.62	41.062	41062	410.62	Quintal	79	FALSE	FALSE
ARR0005537	21-01-2026	MANDI025	Sugarcane	Hybrid	472.12	47.212	47212	47212	Kilogram	145	FALSE	FALSE
ARR0011945	27-05-2026	MANDI025	Maize		206.99	20.699	20699	20.699	Metric Tonne		FALSE	FALSE
ARR0012125	10-08-2026	MANDI025	Sugarcane	Premium	257.61	25.761	25761	25.761	Metric Tonne	118	FALSE	FALSE
ARR0011102	06-08-2026	MANDI025	Sugarcane	Local	479.72	47.972	47972	47.972	Metric Tonne	117	FALSE	FALSE
ARR0016806	19-02-2026	MANDI025	Sugarcane	PBW-343	168.32	16.832	16832	168.32	Quintal	50	FALSE	TRUE
ARR0005806	18-07-2026	MANDI025	Sugarcane	Premium	186.39	18.639	18639	18639	Kilogram	105	FALSE	FALSE
ARR0015077	06-08-2026	MANDI025	Cotton	PBW-343	59.98	5.998	5998	5998	Kilogram	110	FALSE	FALSE
ARR0010302	08-08-2026	MANDI025	Cotton	PBW-343	85.65	8.565	8565	8565	Kilogram	66	FALSE	FALSE
ARR0018431	12-04-2026	MANDI025	Maize	Pusa-1121	254.54	25.454	25454	25454	Kilogram	29	FALSE	FALSE
ARR0013382	31-05-2026	MANDI025	Cotton	PBW-343	326.63	32.663	32663	32663	Kilogram	126	FALSE	FALSE
ARR0008863	25-05-2026	MANDI025	Maize	Local	242.3	24.23	24230	242.3	Quintal	35	FALSE	FALSE
ARR0009937	22-06-2026	MANDI025	Sugarcane	Premium	227.92	22.792	22792	227.92	Quintal	23	FALSE	FALSE
ARR0009047	26-03-2026	MANDI025	Wheat	Local	347.66	34.766	34766	347.66	Quintal		FALSE	FALSE
ARR0022310	05-06-2026	MANDI025	Wheat	Local	329.73	32.973	32973	32973	Kilogram	87	FALSE	FALSE
ARR0008807	04-08-2026	MANDI025	Mustard	Premium	151.91	15.191	15191	15191	Kilogram	125	FALSE	FALSE
ARR0007289	19-03-2026	MANDI025	Rice	PBW-343	375.11	37.511	37511	37.511	Metric Tonne	75	FALSE	FALSE
ARR0011979	18-08-2026	MANDI025	Sugarcane	Premium	81.2	8.12	8120	8120	Kilogram	20	FALSE	FALSE
ARR0024478	07-07-2026	MANDI025	Cotton	PBW-343	36.16	3.616	3616	3616	Kilogram	135	FALSE	FALSE
ARR0014697	08-05-2026	MANDI025	Wheat	Hybrid	49.31	4.931	4931	4931	Kilogram	46	FALSE	FALSE
ARR0020906	26-08-2026	MANDI025	Mustard	Premium	293.55	29.355	29355	29.355	Metric Tonne	11	FALSE	FALSE
ARR0020444	28-04-2026	MANDI025	Cotton	HD-2967	44.1	4.41	4410	44.1	Quintal	140	FALSE	FALSE
ARR0019973	02-08-2026	MANDI025	Cotton	Local	301.8	30.18	30180	30.18	Metric Tonne	106	FALSE	FALSE
ARR0015594	16-04-2026	MANDI025	Cotton	HD-2967	461.91	46.191	46191	461.91	Quintal	90	FALSE	TRUE
ARR0000867	20-08-2026	MANDI025	Wheat	Premium	142.27	14.227	14227	14227	Kilogram	67	FALSE	FALSE
ARR0010287	06-01-2026	MANDI025	Wheat	Pusa-1121	109.23	10.923	10923	109.23	Quintal	18	FALSE	FALSE
ARR0008655	15-02-2026	MANDI025	Mustard	HD-2967	392.08	39.208	39208	39208	Kilogram	74	FALSE	FALSE
ARR0022837	18-05-2026	MANDI025	Sugarcane	PBW-343	83.09	8.309	8309	8309	Kilogram	127	FALSE	FALSE
ARR0020557	24-03-2026	MANDI025	Basmati Rice	Hybrid	43.26	4.326	4326	43.26	Quintal	72	FALSE	FALSE
ARR0013442	04-04-2026	MANDI025	Wheat		58.6	5.86	5860	58.6	Quintal	48	FALSE	FALSE
ARR0023926	10-02-2026	MANDI025	Paddy	PBW-343	422.69	42.269	42269	42269	Kilogram	48	FALSE	FALSE
ARR0004715	02-06-2026	MANDI025	Paddy	PBW-343	310.34	31.034	31034	31034	Kilogram		FALSE	FALSE
ARR0017918	07-02-2026	MANDI025	Maize	Local	493.36	49.336	49336	493.36	Quintal	140	FALSE	FALSE
ARR0011571	19-06-2026	MANDI025	Cotton	Premium	226.47	22.647	22647	226.47	Quintal	67	FALSE	TRUE
ARR0013725	15-03-2026	MANDI025	Wheat	HD-2967	57.34	5.734	5734	5734	Kilogram	44	FALSE	FALSE
ARR0007696	18-08-2026	MANDI025	Maize	Pusa-1121	299.6	29.96	29960	299.6	Quintal	99	FALSE	FALSE
ARR0020004	29-03-2026	MANDI025	Maize	Premium	339.02	33.902	33902	33902	Kilogram	23	FALSE	FALSE
ARR0021708	17-04-2026	MANDI025	Sugarcane	Local	399.06	39.906	39906	399.06	Quintal		FALSE	FALSE
ARR0017750	31-08-2026	MANDI025	Mustard	Local	378.36	37.836	37836	37.836	Metric Tonne	50	FALSE	FALSE
ARR0005830	11-01-2026	MANDI025	Paddy	PBW-343	495.45	49.545	49545	49545	Kilogram	115	FALSE	FALSE
ARR0001502	29-01-2026	MANDI025	Maize		359.97	35.997	35997	35.997	Metric Tonne		FALSE	FALSE
ARR0008549	20-05-2026	MANDI025	Sugarcane	Hybrid	368.9	36.89	36890	36890	Kilogram		FALSE	FALSE
ARR0021329	29-04-2026	MANDI025	Maize	Premium	490.65	49.065	49065	49065	Kilogram	85	FALSE	FALSE
ARR0024200	06-01-2026	MANDI025	Paddy	Pusa-1121	391.34	39.134	39134	39134	Kilogram	43	FALSE	FALSE
ARR0019167	10-08-2026	MANDI025	Sugarcane	Hybrid	354.79	35.479	35479	35479	Kilogram	77	FALSE	FALSE
ARR0012385	19-04-2026	MANDI025	Cotton	HD-2967	362.06	36.206	36206	36.206	Metric Tonne	36	FALSE	FALSE
ARR0018810	23-03-2026	MANDI025	Sugarcane	Local	193.84	19.384	19384	19384	Kilogram	142	FALSE	FALSE
ARR_IMP00298	09-08-2026	MANDI025	Sugarcane	PBW-343	162.01	16.201	16201	16201	Kilogram	65	TRUE	FALSE
ARR0018006	16-05-2026	MANDI025	Maize	Local	463.7	46.37	46370	46.37	Metric Tonne	23	FALSE	FALSE
ARR0003908	28-06-2026	MANDI025	Wheat	Premium	76.38	7.638	7638	7638	Kilogram	6	FALSE	FALSE
ARR0006889	06-05-2026	MANDI025	Maize		301.97	30.197	30197	30197	Kilogram	26	FALSE	FALSE
ARR0013407	09-08-2026	MANDI025	Rice	Pusa-1121	457.77	45.777	45777	45777	Kilogram		FALSE	FALSE
ARR0010696	26-05-2026	MANDI025	Paddy		484.74	48.474	48474	484.74	Quintal		FALSE	TRUE
ARR0008060	19-05-2026	MANDI025	Maize	PBW-343	480.02	48.002	48002	480.02	Quintal	18	FALSE	FALSE
ARR0017054	01-03-2026	MANDI025	Sugarcane	Premium	440.89	44.089	44089	44.089	Metric Tonne	74	FALSE	FALSE
ARR0012396	29-08-2026	MANDI025	Wheat	HD-2967	17.62	1.762	1762	1762	Kilogram	10	FALSE	FALSE
ARR0007296	03-06-2026	MANDI025	Paddy	Hybrid	426.6	42.66	42660	426.6	Quintal	12	FALSE	FALSE
ARR0021752	14-02-2026	MANDI025	Cotton	Hybrid	362.99	36.299	36299	36299	Kilogram	61	FALSE	FALSE
ARR0018218	13-06-2026	MANDI025	Wheat	Local	2.9647	0.2965	296.47	296.47	Kilogram	114	FALSE	TRUE
ARR0007099	24-03-2026	MANDI025	Sugarcane	Premium	216.26	21.626	21626	21626	Kilogram	120	FALSE	FALSE
ARR0013700	12-08-2026	MANDI025	Cotton	Pusa-1121	22.05	2.205	2205	22.05	Quintal	29	FALSE	FALSE
ARR0023534	08-04-2026	MANDI025	Rice	Premium	299.84	29.984	29984	29984	Kilogram	100	FALSE	FALSE
ARR0012158	04-02-2026	MANDI025	Mustard	PBW-343	90	9	9000	90	Quintal		FALSE	FALSE
ARR0015501	05-03-2026	MANDI025	Maize	PBW-343	299.49	29.949	29949	29949	Kilogram	102	FALSE	FALSE
ARR0024284	11-07-2026	MANDI025	Sugarcane	HD-2967	160.55	16.055	16055	160.55	Quintal	134	FALSE	FALSE
ARR0012615	07-04-2026	MANDI025	Wheat	Hybrid	34.48	3.448	3448	34.48	Quintal	119	FALSE	FALSE
ARR0016752	10-05-2026	MANDI025	Sugarcane	Premium	222.61	22.261	22261	22.261	Metric Tonne	95	FALSE	FALSE
ARR0024780	11-03-2026	MANDI025	Rice	Local	62.33	6.233	6233	6233	Kilogram	123	FALSE	FALSE
ARR0014812	02-09-2026	MANDI025	Sugarcane	Hybrid	60.57	6.057	6057	6057	Kilogram	9	FALSE	FALSE
ARR0024418	14-06-2026	MANDI025	Cotton	PBW-343	317.63	31.763	31763	31.763	Metric Tonne	90	FALSE	FALSE
ARR0024444	21-07-2026	MANDI025	Wheat	HD-2967	178.01	17.801	17801	178.01	Quintal	124	FALSE	FALSE
ARR0013890	01-01-2026	MANDI025	Wheat	HD-2967	109.18	10.918	10918	10918	Kilogram		FALSE	FALSE
ARR0016554	07-02-2026	MANDI025	Mustard	Pusa-1121	108.69	10.869	10869	10869	Kilogram	90	FALSE	FALSE
ARR0009087	03-09-2026	MANDI025	Cotton	PBW-343	415.65	41.565	41565	41565	Kilogram	109	FALSE	FALSE
ARR0005069	30-03-2026	MANDI025	Mustard	Local	401.01	40.101	40101	40101	Kilogram	67	FALSE	FALSE
ARR0005996	12-03-2026	MANDI025	Wheat	Pusa-1121	165.49	16.549	16549	16549	Kilogram		FALSE	FALSE
ARR0011411	20-05-2026	MANDI025	Sugarcane		357.35	35.735	35735	357.35	Quintal	134	FALSE	FALSE
ARR0006667	01-09-2026	MANDI025	Mustard	PBW-343	485.28	48.528	48528	485.28	Quintal		FALSE	FALSE
ARR0000764	18-06-2026	MANDI025	Maize	Premium	148.29	14.829	14829	148.29	Quintal	72	FALSE	FALSE
ARR0003999	27-06-2026	MANDI025	Wheat	Local	345.8	34.58	34580	345.8	Quintal		FALSE	FALSE
ARR0007267	01-11-2026	MANDI025	Maize	PBW-343	200.53	20.053	20053	20053	Kilogram	24	FALSE	FALSE
ARR0007138	19-07-2026	MANDI025	Maize	PBW-343	321.65	32.165	32165	32165	Kilogram	47	FALSE	FALSE
ARR0010450	12-01-2026	MANDI025	Sugarcane	HD-2967	498.87	49.887	49887	49887	Kilogram		FALSE	FALSE
ARR0008729	25-03-2026	MANDI025	Cotton	Local	30.27	3.027	3027	30.27	Quintal	92	FALSE	FALSE
ARR0001808	04-08-2026	MANDI025	Cotton	PBW-343	389.7	38.97	38970	38970	Kilogram	6	FALSE	FALSE
ARR0006237	17-02-2026	MANDI025	Sugarcane	Premium	409.15	40.915	40915	40.915	Metric Tonne	113	FALSE	FALSE
ARR0018159	11-06-2026	MANDI025	Sugarcane	HD-2967	149.96	14.996	14996	149.96	Quintal	34	FALSE	FALSE
ARR0002255	03-01-2026	MANDI025	Maize	Local	499.6	49.96	49960	499.6	Quintal	74	FALSE	FALSE
ARR0002939	03-06-2026	MANDI025	Maize	Premium	35.39	3.539	3539	3539	Kilogram	79	FALSE	FALSE
ARR0018664	29-06-2026	MANDI025	Paddy	Local	203.1	20.31	20310	20.31	Metric Tonne	16	FALSE	FALSE
ARR0001042	19-08-2026	MANDI025	Wheat	Local	392.8	39.28	39280	39280	Kilogram		FALSE	FALSE
ARR0009663	23-07-2026	MANDI025	Wheat	Local	116.64	11.664	11664	11664	Kilogram	133	FALSE	FALSE
ARR0016023	16-06-2026	MANDI025	Wheat	HD-2967	413.55	41.355	41355	413.55	Quintal	131	FALSE	FALSE
ARR0022186	17-06-2026	MANDI025	Wheat	HD-2967	253.09	25.309	25309	253.09	Quintal	86	FALSE	FALSE
ARR0013734	15-06-2026	MANDI026	Sugarcane	Hybrid	487.07	48.707	48707	487.07	Quintal	25	FALSE	FALSE
ARR0011456	01-02-2026	MANDI026	Cotton	PBW-343	312.17	31.217	31217	31217	Kilogram		FALSE	FALSE
ARR0006167	13-02-2026	MANDI026	Wheat	Hybrid	50.61	5.061	5061	5.061	Metric Tonne	134	FALSE	FALSE
ARR0019595	24-01-2026	MANDI026	Wheat	Pusa-1121	153.57	15.357	15357	15357	Kilogram	97	FALSE	FALSE
ARR0018444	26-04-2026	MANDI026	Sugarcane	PBW-343	481.66	48.166	48166	48166	Kilogram	121	FALSE	FALSE
ARR0002941	23-02-2026	MANDI026	Maize	Pusa-1121	99.59	9.959	9959	9959	Kilogram	50	FALSE	FALSE
ARR0017201	30-04-2026	MANDI026	Paddy	Pusa-1121	462.05	46.205	46205	462.05	Quintal	77	FALSE	FALSE
ARR_IMP00328	19-07-2026	MANDI026	Wheat		400.06	40.006	40006	400.06	Quintal		TRUE	FALSE
ARR0014974	14-03-2026	MANDI026	Rice		65.67	6.567	6567	6567	Kilogram	128	FALSE	FALSE
ARR0012105	03-10-2026	MANDI026	Mustard	Hybrid	420.88	42.088	42088	42.088	Metric Tonne	100	FALSE	FALSE
ARR0003981	10-08-2026	MANDI026	Wheat	Pusa-1121	2.593	0.2593	259.3	259.3	Kilogram	8	FALSE	TRUE
ARR0018094	15-04-2026	MANDI026	Cotton	Hybrid	216.58	21.658	21658	21658	Kilogram	49	FALSE	FALSE
ARR0021495	20-04-2026	MANDI026	Wheat	Pusa-1121	188.1	18.81	18810	188.1	Quintal	8	FALSE	FALSE
ARR0013728	04-03-2026	MANDI026	Mustard	PBW-343	215.39	21.539	21539	21539	Kilogram	83	FALSE	FALSE
ARR0014030	15-07-2026	MANDI026	Mustard	Local	28.04	2.804	2804	28.04	Quintal	36	FALSE	FALSE
ARR0012698	09-09-2026	MANDI026	Wheat	HD-2967	416.68	41.668	41668	416.68	Quintal		FALSE	FALSE
ARR0023806	11-02-2026	MANDI026	Sugarcane	Premium	333.11	33.311	33311	333.11	Quintal	111	FALSE	FALSE
ARR0007074	31-01-2026	MANDI026	Mustard	Premium	401.01	40.101	40101	40101	Kilogram	37	FALSE	FALSE
ARR0024332	16-08-2026	MANDI026	Mustard	Hybrid	285.92	28.592	28592	28.592	Metric Tonne		FALSE	FALSE
ARR0018142	16-03-2026	MANDI026	Paddy	HD-2967	464.49	46.449	46449	46.449	Metric Tonne	132	FALSE	FALSE
ARR0018211	03-04-2026	MANDI026	Maize	PBW-343	415.3	41.53	41530	41.53	Metric Tonne	114	FALSE	FALSE
ARR0007373	11-05-2026	MANDI026	Sugarcane	Local	55.74	5.574	5574	5574	Kilogram	130	FALSE	FALSE
ARR0024256	14-08-2026	MANDI026	Sugarcane		419.37	41.937	41937	41937	Kilogram	120	FALSE	FALSE
ARR0002094	06-04-2026	MANDI026	Mustard	Hybrid	24.55	2.455	2455	2455	Kilogram	140	FALSE	FALSE
ARR0020381	23-08-2026	MANDI026	Cotton	HD-2967	194.55	19.455	19455	194.55	Quintal	129	FALSE	FALSE
ARR0003171	20-03-2026	MANDI026	Mustard	Hybrid	363.74	36.374	36374	363.74	Quintal	17	FALSE	FALSE
ARR0007567	01-06-2026	MANDI026	Mustard	Hybrid	75.44	7.544	7544	75.44	Quintal	72	FALSE	FALSE
ARR0008465	11-02-2026	MANDI026	Cotton	Premium	54.14	5.414	5414	54.14	Quintal	106	FALSE	FALSE
ARR0010898	25-01-2026	MANDI026	Rice	HD-2967	475.92	47.592	47592	475.92	Quintal		FALSE	FALSE
ARR0009056	08-12-2026	MANDI026	Maize		450.35	45.035	45035	45035	Kilogram	7	FALSE	FALSE
ARR0018420	30-01-2026	MANDI026	Sugarcane		472.39	47.239	47239	47239	Kilogram	24	FALSE	FALSE
ARR0015048	26-03-2026	MANDI026	Cotton		170.52	17.052	17052	170.52	Quintal	55	FALSE	FALSE
ARR0011330	08-07-2026	MANDI026	Wheat	Hybrid	148.95	14.895	14895	14895	Kilogram	25	FALSE	FALSE
ARR0024543	28-06-2026	MANDI026	Sugarcane		133.72	13.372	13372	13.372	Metric Tonne	75	FALSE	FALSE
ARR0008796	28-07-2026	MANDI026	Cotton	PBW-343	49.33	4.933	4933	4933	Kilogram	38	FALSE	FALSE
ARR0005238	04-04-2026	MANDI026	Wheat	Hybrid	125.42	12.542	12542	125.42	Quintal	139	FALSE	FALSE
ARR0004926	10-03-2026	MANDI026	Mustard		471.42	47.142	47142	47.142	Metric Tonne	29	FALSE	FALSE
ARR0000332	07-07-2026	MANDI026	Wheat		117.22	11.722	11722	11722	Kilogram	125	FALSE	FALSE
ARR0008245	15-07-2026	MANDI026	Cotton	Pusa-1121	356.29	35.629	35629	356.29	Quintal	99	FALSE	FALSE
ARR0012453	23-06-2026	MANDI026	Wheat	Pusa-1121	484.04	48.404	48404	484.04	Quintal	84	FALSE	FALSE
ARR0001284	05-02-2026	MANDI026	Paddy	Local	200.06	20.006	20006	200.06	Quintal	92	FALSE	FALSE
ARR0004687	27-05-2026	MANDI026	Cotton	HD-2967	460.91	46.091	46091	460.91	Quintal	86	FALSE	FALSE
ARR0019778	16-04-2026	MANDI026	Maize	Local	112.56	11.256	11256	112.56	Quintal		FALSE	FALSE
ARR0016200	03-02-2026	MANDI026	Mustard		41.54	4.154	4154	4.154	Metric Tonne	117	FALSE	FALSE
ARR0009520	14-05-2026	MANDI026	Maize	Hybrid	456.14	45.614	45614	456.14	Quintal		FALSE	FALSE
ARR0020540	23-06-2026	MANDI026	Basmati Rice	HD-2967	329.78	32.978	32978	32978	Kilogram	67	FALSE	FALSE
ARR0022540	04-07-2026	MANDI026	Cotton	Local	351.21	35.121	35121	351.21	Quintal	54	FALSE	FALSE
ARR0017196	16-04-2026	MANDI026	Cotton	PBW-343	300.89	30.089	30089	30089	Kilogram	116	FALSE	FALSE
ARR0019566	15-08-2026	MANDI026	Cotton	PBW-343	17.64	1.764	1764	1764	Kilogram	28	FALSE	FALSE
ARR0005994	15-04-2026	MANDI026	Cotton	HD-2967	185.26	18.526	18526	18526	Kilogram	81	FALSE	FALSE
ARR_IMP00255	06-06-2026	MANDI026	Mustard	Local	437.63	43.763	43763	43.763	Metric Tonne	19	TRUE	FALSE
ARR0022330	30-01-2026	MANDI026	Cotton	Hybrid	401.04	40.104	40104	401.04	Quintal	97	FALSE	FALSE
ARR0012324	31-05-2026	MANDI026	Maize	PBW-343	318.2	31.82	31820	31.82	Metric Tonne	91	FALSE	FALSE
ARR0004333	08-06-2026	MANDI026	Cotton	Premium	236.29	23.629	23629	23629	Kilogram	47	FALSE	FALSE
ARR0006010	17-02-2026	MANDI026	Cotton	Local	103.73	10.373	10373	10373	Kilogram	9	FALSE	FALSE
ARR0017030	19-07-2026	MANDI026	Mustard		244.1	24.41	24410	24410	Kilogram	117	FALSE	FALSE
ARR0010894	09-04-2026	MANDI026	Basmati Rice	Premium	491.61	49.161	49161	49161	Kilogram	119	FALSE	FALSE
ARR0019606	30-06-2026	MANDI026	Sugarcane	PBW-343	139.03	13.903	13903	13903	Kilogram	10	FALSE	FALSE
ARR0021523	08-02-2026	MANDI026	Cotton	Hybrid	326.55	32.655	32655	326.55	Quintal	26	FALSE	FALSE
ARR0003889	27-08-2026	MANDI026	Mustard	PBW-343	326.78	32.678	32678	326.78	Quintal	102	FALSE	FALSE
ARR0011484	18-03-2026	MANDI026	Sugarcane	Local	373.1	37.31	37310	37310	Kilogram	84	FALSE	FALSE
ARR0006089	29-03-2026	MANDI026	Rice	Premium	204.04	20.404	20404	20404	Kilogram	14	FALSE	FALSE
ARR0005451	05-01-2026	MANDI026	Cotton	HD-2967	58.77	5.877	5877	5877	Kilogram		FALSE	FALSE
ARR0024189	03-07-2026	MANDI026	Maize	Hybrid	458.78	45.878	45878	458.78	Quintal		FALSE	FALSE
ARR0016459	18-03-2026	MANDI026	Mustard	Local	68.27	6.827	6827	6827	Kilogram	83	FALSE	FALSE
ARR_IMP00254	09-04-2026	MANDI026	Maize		296.93	29.693	29693	296.93	Quintal	26	TRUE	FALSE
ARR0006041	26-06-2026	MANDI026	Sugarcane		49.51	4.951	4951	49.51	Quintal	48	FALSE	FALSE
ARR0017029	18-02-2026	MANDI026	Cotton	Hybrid	207.4	20.74	20740	207.4	Quintal	99	FALSE	FALSE
ARR0020239	23-04-2026	MANDI026	Sugarcane	Local	73.64	7.364	7364	7.364	Metric Tonne	9	FALSE	FALSE
ARR0023897	02-07-2026	MANDI026	Cotton	Pusa-1121	305.63	30.563	30563	30563	Kilogram	78	FALSE	FALSE
ARR0001125	10-03-2026	MANDI026	Cotton	Hybrid	108.32	10.832	10832	10.832	Metric Tonne	90	FALSE	FALSE
ARR0020794	11-03-2026	MANDI026	Wheat	Hybrid	144.04	14.404	14404	14404	Kilogram	112	FALSE	FALSE
ARR0005239	05-02-2026	MANDI026	Cotton		430.06	43.006	43006	43006	Kilogram	62	FALSE	FALSE
ARR0001861	16-06-2026	MANDI026	Wheat	HD-2967	185.4	18.54	18540	18.54	Metric Tonne	138	FALSE	FALSE
ARR0022534	05-02-2026	MANDI026	Mustard	Local	458.35	45.835	45835	458.35	Quintal	77	FALSE	FALSE
ARR0006322	08-02-2026	MANDI026	Sugarcane	Pusa-1121	134.69	13.469	13469	134.69	Quintal	51	FALSE	FALSE
ARR0013585	26-04-2026	MANDI026	Mustard	Premium	364.25	36.425	36425	364.25	Quintal	13	FALSE	FALSE
ARR0016509	26-04-2026	MANDI026	Wheat	HD-2967	348.99	34.899	34899	34899	Kilogram	76	FALSE	FALSE
ARR0013129	02-08-2026	MANDI026	Mustard	Pusa-1121	352.43	35.243	35243	352.43	Quintal	32	FALSE	FALSE
ARR0013086	20-07-2026	MANDI026	Maize	Premium	492.03	49.203	49203	492.03	Quintal		FALSE	FALSE
ARR0012502	04-02-2026	MANDI026	Maize	PBW-343	3.6425	0.3643	364.25	364.25	Kilogram	129	FALSE	TRUE
ARR0001379	11-08-2026	MANDI026	Cotton	Local	69.42	6.942	6942	69.42	Quintal	48	FALSE	FALSE
ARR0018972	06-08-2026	MANDI026	Mustard	Hybrid	449.75	44.975	44975	44.975	Metric Tonne	11	FALSE	FALSE
ARR0000731	03-07-2026	MANDI026	Cotton	HD-2967	201.62	20.162	20162	20162	Kilogram		FALSE	FALSE
ARR0017401	14-02-2026	MANDI026	Maize	Premium	158.49	15.849	15849	15.849	Metric Tonne		FALSE	FALSE
ARR0009651	24-08-2026	MANDI026	Cotton	Hybrid	356.1	35.61	35610	35.61	Metric Tonne	80	FALSE	FALSE
ARR0023873	20-08-2026	MANDI026	Mustard	Local	143.51	14.351	14351	14351	Kilogram		FALSE	FALSE
ARR0014127	01-03-2026	MANDI026	Maize	Pusa-1121	85.7	8.57	8570	8570	Kilogram	94	FALSE	FALSE
ARR0013852	29-03-2026	MANDI026	Cotton	Pusa-1121	201.83	20.183	20183	201.83	Quintal	53	FALSE	FALSE
ARR0009896	11-06-2026	MANDI026	Sugarcane	Premium	193.82	19.382	19382	19382	Kilogram	55	FALSE	FALSE
ARR0004056	29-08-2026	MANDI026	Maize	Local	126.06	12.606	12606	12.606	Metric Tonne	71	FALSE	FALSE
ARR0021120	11-07-2026	MANDI026	Mustard	Hybrid	253.01	25.301	25301	253.01	Quintal		FALSE	FALSE
ARR0014758	04-01-2026	MANDI026	Sugarcane	HD-2967	226.23	22.623	22623	22623	Kilogram		FALSE	FALSE
ARR0008977	04-08-2026	MANDI026	Sugarcane	PBW-343	133.08	13.308	13308	13308	Kilogram	58	FALSE	FALSE
ARR0011665	21-08-2026	MANDI026	Cotton	PBW-343	471.63	47.163	47163	47.163	Metric Tonne	26	FALSE	FALSE
ARR0013281	16-03-2026	MANDI026	Sugarcane	Local	454.8	45.48	45480	454.8	Quintal	146	FALSE	FALSE
ARR0004229	03-03-2026	MANDI026	Wheat	Premium	238.81	23.881	23881	23881	Kilogram	30	FALSE	FALSE
ARR0006918	30-06-2026	MANDI026	Cotton	Pusa-1121	409.18	40.918	40918	409.18	Quintal	94	FALSE	FALSE
ARR0024030	10-01-2026	MANDI026	Wheat		26.96	2.696	2696	26.96	Quintal	59	FALSE	FALSE
